GENE_NAME	BLAST_ID	CONTIG	START	STOP	FRAMESHIFTS_BLAST	INFRAME_STOPS_BLAST	FRAMESHIFTS_MINIPROT	INFRAME_STOPS_MINIPROT	EXON	CONTIG_TYPE	GENE_TYPE	ANNOTATION	HAP	SPECIES
AC_1603_72852_hap2_h2tg000510l_167465-167742:-_AC_1603_72852_hap2_h2tg000510l_169100-169366:-	AC_1603_72852_hap2_h2tg000510l_169100-169366:-	AC_1603_72852#2#h2tg000510l	169100	169366	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72852#2	AC
AC_1603_72872_hap1_h1tg000177l_29475-29735:._AC_1603_72872_hap1_h1tg000177l_29990-30266:.	AC_1603_72872_hap1_h1tg000177l_29475-29735:.	AC_1603_72872#1#h1tg000177l	29475	29735	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AC_1603_72872#1	AC
AC_1603_72872_hap1_h1tg000177l_29475-29735:._AC_1603_72872_hap1_h1tg000177l_29990-30266:.	AC_1603_72872_hap1_h1tg000177l_29990-30266:.	AC_1603_72872#1#h1tg000177l	29990	30266	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AC_1603_72872#1	AC
AC_1603_72872_hap1_h1tg000321l_53138-53414:-	AC_1603_72872_hap1_h1tg000321l_53138-53414:-	AC_1603_72872#1#h1tg000321l	53138	53414	2	1	0	0	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	AC_1603_72872#1	AC
AC_1603_72872_hap1_h1tg000321l_158454-158693:-	AC_1603_72872_hap1_h1tg000321l_158454-158693:-	AC_1603_72872#1#h1tg000321l	158454	158693	0	0	0	0	EXON2	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#1	AC
AC_1603_72872_hap1_h1tg000321l_164955-165232:-_AC_1603_72872_hap1_h1tg000321l_166375-166641:-	AC_1603_72872_hap1_h1tg000321l_164955-165232:-	AC_1603_72872#1#h1tg000321l	164955	165232	0	0	0	0	EXON3	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#1	AC
AC_1603_72872_hap1_h1tg000321l_164955-165232:-_AC_1603_72872_hap1_h1tg000321l_166375-166641:-	AC_1603_72872_hap1_h1tg000321l_166375-166641:-	AC_1603_72872#1#h1tg000321l	166375	166641	0	0	0	0	EXON2	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#1	AC
AC_1603_72872_hap1_h1tg000321l_206712-206988:-	AC_1603_72872_hap1_h1tg000321l_206712-206988:-	AC_1603_72872#1#h1tg000321l	206712	206988	2	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AC_1603_72872#1	AC
AC_1603_72872_hap1_h1tg000708l_12873-13139:._AC_1603_72872_hap1_h1tg000708l_14526-14803:.	AC_1603_72872_hap1_h1tg000708l_12873-13139:.	AC_1603_72872#1#h1tg000708l	12873	13139	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#1	AC
AC_1603_72872_hap1_h1tg000708l_12873-13139:._AC_1603_72872_hap1_h1tg000708l_14526-14803:.	AC_1603_72872_hap1_h1tg000708l_14526-14803:.	AC_1603_72872#1#h1tg000708l	14526	14803	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#1	AC
AC_1603_72872_hap1_h1tg000708l_27230-27496:._AC_1603_72872_hap1_h1tg000708l_28958-29235:.	AC_1603_72872_hap1_h1tg000708l_27230-27496:.	AC_1603_72872#1#h1tg000708l	27230	27496	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#1	AC
AC_1603_72872_hap1_h1tg000708l_27230-27496:._AC_1603_72872_hap1_h1tg000708l_28958-29235:.	AC_1603_72872_hap1_h1tg000708l_28958-29235:.	AC_1603_72872#1#h1tg000708l	28958	29235	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#1	AC
AC_1603_72872_hap1_h1tg000708l_46835-47101:._AC_1603_72872_hap1_h1tg000708l_48471-48748:.	AC_1603_72872_hap1_h1tg000708l_46835-47101:.	AC_1603_72872#1#h1tg000708l	46835	47101	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#1	AC
AC_1603_72872_hap1_h1tg000708l_46835-47101:._AC_1603_72872_hap1_h1tg000708l_48471-48748:.	AC_1603_72872_hap1_h1tg000708l_48471-48748:.	AC_1603_72872#1#h1tg000708l	48471	48748	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#1	AC
AC_1603_72872_hap1_h1tg000708l_54470-54736:._AC_1603_72872_hap1_h1tg000708l_55752-56029:.	AC_1603_72872_hap1_h1tg000708l_54470-54736:.	AC_1603_72872#1#h1tg000708l	54470	54736	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#1	AC
AC_1603_72872_hap1_h1tg000708l_54470-54736:._AC_1603_72872_hap1_h1tg000708l_55752-56029:.	AC_1603_72872_hap1_h1tg000708l_55752-56029:.	AC_1603_72872#1#h1tg000708l	55752	56029	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#1	AC
AC_1603_72872_hap1_h1tg000708l_61533-61799:._AC_1603_72872_hap1_h1tg000708l_62795-63072:.	AC_1603_72872_hap1_h1tg000708l_61533-61799:.	AC_1603_72872#1#h1tg000708l	61533	61799	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#1	AC
AC_1603_72872_hap1_h1tg000708l_61533-61799:._AC_1603_72872_hap1_h1tg000708l_62795-63072:.	AC_1603_72872_hap1_h1tg000708l_62795-63072:.	AC_1603_72872#1#h1tg000708l	62795	63072	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#1	AC
AC_1603_72872_hap1_h1tg000708l_105122-105399:-_AC_1603_72872_hap1_h1tg000708l_106623-106889:-	AC_1603_72872_hap1_h1tg000708l_105122-105399:-	AC_1603_72872#1#h1tg000708l	105122	105399	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#1	AC
AC_1603_72872_hap1_h1tg000708l_105122-105399:-_AC_1603_72872_hap1_h1tg000708l_106623-106889:-	AC_1603_72872_hap1_h1tg000708l_106623-106889:-	AC_1603_72872#1#h1tg000708l	106623	106889	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#1	AC
AC_1603_72872_hap2_h2tg000492l_34097-34357:._AC_1603_72872_hap2_h2tg000492l_34612-34888:.	AC_1603_72872_hap2_h2tg000492l_34097-34357:.	AC_1603_72872#2#h2tg000492l	34097	34357	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AC_1603_72872#2	AC
AC_1603_72872_hap2_h2tg000492l_34097-34357:._AC_1603_72872_hap2_h2tg000492l_34612-34888:.	AC_1603_72872_hap2_h2tg000492l_34612-34888:.	AC_1603_72872#2#h2tg000492l	34612	34888	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AC_1603_72872#2	AC
AC_1603_72872_hap2_h2tg000492l_450687-450963:.	AC_1603_72872_hap2_h2tg000492l_450687-450963:.	AC_1603_72872#2#h2tg000492l	450687	450963	2	1	2	0	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	AC_1603_72872#2	AC
AC_1603_72872_hap2_h2tg000492l_491035-491301:._AC_1603_72872_hap2_h2tg000492l_492444-492721:.	AC_1603_72872_hap2_h2tg000492l_491035-491301:.	AC_1603_72872#2#h2tg000492l	491035	491301	0	0	0	0	EXON2	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#2	AC
AC_1603_72872_hap2_h2tg000492l_491035-491301:._AC_1603_72872_hap2_h2tg000492l_492444-492721:.	AC_1603_72872_hap2_h2tg000492l_492444-492721:.	AC_1603_72872#2#h2tg000492l	492444	492721	0	0	0	0	EXON3	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#2	AC
AC_1603_72872_hap2_h2tg000492l_498983-499222:.	AC_1603_72872_hap2_h2tg000492l_498983-499222:.	AC_1603_72872#2#h2tg000492l	498983	499222	0	0	NA	NA	EXON2	Not_core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	AC_1603_72872#2	AC
AC_1603_72872_hap2_h2tg000492l_604298-604574:.	AC_1603_72872_hap2_h2tg000492l_604298-604574:.	AC_1603_72872#2#h2tg000492l	604298	604574	2	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AC_1603_72872#2	AC
AC_1603_72872_hap2_h2tg001233l_42131-42397:._AC_1603_72872_hap2_h2tg001233l_43556-43833:.	AC_1603_72872_hap2_h2tg001233l_42131-42397:.	AC_1603_72872#2#h2tg001233l	42131	42397	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#2	AC
AC_1603_72872_hap2_h2tg001233l_42131-42397:._AC_1603_72872_hap2_h2tg001233l_43556-43833:.	AC_1603_72872_hap2_h2tg001233l_43556-43833:.	AC_1603_72872#2#h2tg001233l	43556	43833	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#2	AC
AC_1603_72872_hap2_h2tg001233l_102342-102619:-_AC_1603_72872_hap2_h2tg001233l_103663-103929:-	AC_1603_72872_hap2_h2tg001233l_102342-102619:-	AC_1603_72872#2#h2tg001233l	102342	102619	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#2	AC
AC_1603_72872_hap2_h2tg001233l_102342-102619:-_AC_1603_72872_hap2_h2tg001233l_103663-103929:-	AC_1603_72872_hap2_h2tg001233l_103663-103929:-	AC_1603_72872#2#h2tg001233l	103663	103929	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1603_72872#2	AC
AC_1603_72872_hap2_h2tg001233l_114789-115066:-	AC_1603_72872_hap2_h2tg001233l_114789-115066:-	AC_1603_72872#2#h2tg001233l	114789	115066	0	0	NA	NA	EXON3	Core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	AC_1603_72872#2	AC
AC_1713_89780_hap1_h1tg000146l_911017-911293:-	AC_1713_89780_hap1_h1tg000146l_911017-911293:-	AC_1713_89780#1#h1tg000146l	911017	911293	2	1	0	0	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	AC_1713_89780#1	AC
AC_1713_89780_hap1_h1tg000146l_1016357-1016596:-	AC_1713_89780_hap1_h1tg000146l_1016357-1016596:-	AC_1713_89780#1#h1tg000146l	1016357	1016596	0	0	0	0	EXON2	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#1	AC
AC_1713_89780_hap1_h1tg000146l_1022858-1023135:-_AC_1713_89780_hap1_h1tg000146l_1024278-1024544:-	AC_1713_89780_hap1_h1tg000146l_1022858-1023135:-	AC_1713_89780#1#h1tg000146l	1022858	1023135	0	0	0	0	EXON3	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#1	AC
AC_1713_89780_hap1_h1tg000146l_1022858-1023135:-_AC_1713_89780_hap1_h1tg000146l_1024278-1024544:-	AC_1713_89780_hap1_h1tg000146l_1024278-1024544:-	AC_1713_89780#1#h1tg000146l	1024278	1024544	0	0	0	0	EXON2	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#1	AC
AC_1713_89780_hap1_h1tg000146l_1064615-1064891:-	AC_1713_89780_hap1_h1tg000146l_1064615-1064891:-	AC_1713_89780#1#h1tg000146l	1064615	1064891	2	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AC_1713_89780#1	AC
AC_1713_89780_hap1_h1tg000146l_1480785-1481061:-_AC_1713_89780_hap1_h1tg000146l_1481316-1481576:-	AC_1713_89780_hap1_h1tg000146l_1480785-1481061:-	AC_1713_89780#1#h1tg000146l	1480785	1481061	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AC_1713_89780#1	AC
AC_1713_89780_hap1_h1tg000146l_1480785-1481061:-_AC_1713_89780_hap1_h1tg000146l_1481316-1481576:-	AC_1713_89780_hap1_h1tg000146l_1481316-1481576:-	AC_1713_89780#1#h1tg000146l	1481316	1481576	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AC_1713_89780#1	AC
AC_1713_89780_hap1_h1tg000512l_10135-10401:._AC_1713_89780_hap1_h1tg000512l_11771-12048:.	AC_1713_89780_hap1_h1tg000512l_10135-10401:.	AC_1713_89780#1#h1tg000512l	10135	10401	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#1	AC
AC_1713_89780_hap1_h1tg000512l_10135-10401:._AC_1713_89780_hap1_h1tg000512l_11771-12048:.	AC_1713_89780_hap1_h1tg000512l_11771-12048:.	AC_1713_89780#1#h1tg000512l	11771	12048	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#1	AC
AC_1713_89780_hap1_h1tg000512l_17966-18232:._AC_1713_89780_hap1_h1tg000512l_19248-19525:.	AC_1713_89780_hap1_h1tg000512l_17966-18232:.	AC_1713_89780#1#h1tg000512l	17966	18232	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#1	AC
AC_1713_89780_hap1_h1tg000512l_17966-18232:._AC_1713_89780_hap1_h1tg000512l_19248-19525:.	AC_1713_89780_hap1_h1tg000512l_19248-19525:.	AC_1713_89780#1#h1tg000512l	19248	19525	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#1	AC
AC_1713_89780_hap1_h1tg000512l_25029-25295:._AC_1713_89780_hap1_h1tg000512l_26291-26568:.	AC_1713_89780_hap1_h1tg000512l_25029-25295:.	AC_1713_89780#1#h1tg000512l	25029	25295	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#1	AC
AC_1713_89780_hap1_h1tg000512l_25029-25295:._AC_1713_89780_hap1_h1tg000512l_26291-26568:.	AC_1713_89780_hap1_h1tg000512l_26291-26568:.	AC_1713_89780#1#h1tg000512l	26291	26568	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#1	AC
AC_1713_89780_hap1_h1tg000512l_68618-68895:-_AC_1713_89780_hap1_h1tg000512l_70239-70505:-	AC_1713_89780_hap1_h1tg000512l_68618-68895:-	AC_1713_89780#1#h1tg000512l	68618	68895	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#1	AC
AC_1713_89780_hap1_h1tg000512l_68618-68895:-_AC_1713_89780_hap1_h1tg000512l_70239-70505:-	AC_1713_89780_hap1_h1tg000512l_70239-70505:-	AC_1713_89780#1#h1tg000512l	70239	70505	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#1	AC
AC_1713_89780_hap1_h1tg000512l_163340-163617:-_AC_1713_89780_hap1_h1tg000512l_165031-165297:-	AC_1713_89780_hap1_h1tg000512l_163340-163617:-	AC_1713_89780#1#h1tg000512l	163340	163617	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#1	AC
AC_1713_89780_hap1_h1tg000512l_163340-163617:-_AC_1713_89780_hap1_h1tg000512l_165031-165297:-	AC_1713_89780_hap1_h1tg000512l_165031-165297:-	AC_1713_89780#1#h1tg000512l	165031	165297	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#1	AC
AC_1713_89780_hap2_h2tg000097l_10807-11073:._AC_1713_89780_hap2_h2tg000097l_12460-12737:.	AC_1713_89780_hap2_h2tg000097l_10807-11073:.	AC_1713_89780#2#h2tg000097l	10807	11073	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#2	AC
AC_1713_89780_hap2_h2tg000097l_10807-11073:._AC_1713_89780_hap2_h2tg000097l_12460-12737:.	AC_1713_89780_hap2_h2tg000097l_12460-12737:.	AC_1713_89780#2#h2tg000097l	12460	12737	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#2	AC
AC_1713_89780_hap2_h2tg000097l_25163-25429:._AC_1713_89780_hap2_h2tg000097l_26891-27168:.	AC_1713_89780_hap2_h2tg000097l_25163-25429:.	AC_1713_89780#2#h2tg000097l	25163	25429	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#2	AC
AC_1713_89780_hap2_h2tg000097l_25163-25429:._AC_1713_89780_hap2_h2tg000097l_26891-27168:.	AC_1713_89780_hap2_h2tg000097l_26891-27168:.	AC_1713_89780#2#h2tg000097l	26891	27168	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#2	AC
AC_1713_89780_hap2_h2tg000097l_44768-45034:._AC_1713_89780_hap2_h2tg000097l_46349-46626:.	AC_1713_89780_hap2_h2tg000097l_44768-45034:.	AC_1713_89780#2#h2tg000097l	44768	45034	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#2	AC
AC_1713_89780_hap2_h2tg000097l_44768-45034:._AC_1713_89780_hap2_h2tg000097l_46349-46626:.	AC_1713_89780_hap2_h2tg000097l_46349-46626:.	AC_1713_89780#2#h2tg000097l	46349	46626	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#2	AC
AC_1713_89780_hap2_h2tg000097l_81600-81866:._AC_1713_89780_hap2_h2tg000097l_83541-83818:.	AC_1713_89780_hap2_h2tg000097l_81600-81866:.	AC_1713_89780#2#h2tg000097l	81600	81866	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#2	AC
AC_1713_89780_hap2_h2tg000097l_81600-81866:._AC_1713_89780_hap2_h2tg000097l_83541-83818:.	AC_1713_89780_hap2_h2tg000097l_83541-83818:.	AC_1713_89780#2#h2tg000097l	83541	83818	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#2	AC
AC_1713_89780_hap2_h2tg000097l_133654-133931:-_AC_1713_89780_hap2_h2tg000097l_135090-135356:-	AC_1713_89780_hap2_h2tg000097l_133654-133931:-	AC_1713_89780#2#h2tg000097l	133654	133931	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#2	AC
AC_1713_89780_hap2_h2tg000097l_133654-133931:-_AC_1713_89780_hap2_h2tg000097l_135090-135356:-	AC_1713_89780_hap2_h2tg000097l_135090-135356:-	AC_1713_89780#2#h2tg000097l	135090	135356	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#2	AC
AC_1713_89780_hap2_h2tg000097l_175552-175829:-_AC_1713_89780_hap2_h2tg000097l_177084-177350:-	AC_1713_89780_hap2_h2tg000097l_175552-175829:-	AC_1713_89780#2#h2tg000097l	175552	175829	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#2	AC
AC_1713_89780_hap2_h2tg000097l_175552-175829:-_AC_1713_89780_hap2_h2tg000097l_177084-177350:-	AC_1713_89780_hap2_h2tg000097l_177084-177350:-	AC_1713_89780#2#h2tg000097l	177084	177350	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#2	AC
AC_1713_89780_hap2_h2tg000379l_41728-41988:._AC_1713_89780_hap2_h2tg000379l_42243-42519:.	AC_1713_89780_hap2_h2tg000379l_41728-41988:.	AC_1713_89780#2#h2tg000379l	41728	41988	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AC_1713_89780#2	AC
AC_1713_89780_hap2_h2tg000379l_41728-41988:._AC_1713_89780_hap2_h2tg000379l_42243-42519:.	AC_1713_89780_hap2_h2tg000379l_42243-42519:.	AC_1713_89780#2#h2tg000379l	42243	42519	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AC_1713_89780#2	AC
AC_1713_89780_hap2_h2tg000487l_283211-283487:.	AC_1713_89780_hap2_h2tg000487l_283211-283487:.	AC_1713_89780#2#h2tg000487l	283211	283487	2	1	2	0	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	AC_1713_89780#2	AC
AC_1713_89780_hap2_h2tg000487l_323558-323824:._AC_1713_89780_hap2_h2tg000487l_324967-325244:.	AC_1713_89780_hap2_h2tg000487l_323558-323824:.	AC_1713_89780#2#h2tg000487l	323558	323824	0	0	0	0	EXON2	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#2	AC
AC_1713_89780_hap2_h2tg000487l_323558-323824:._AC_1713_89780_hap2_h2tg000487l_324967-325244:.	AC_1713_89780_hap2_h2tg000487l_324967-325244:.	AC_1713_89780#2#h2tg000487l	324967	325244	0	0	0	0	EXON3	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1713_89780#2	AC
AC_1713_89780_hap2_h2tg000487l_331508-331747:.	AC_1713_89780_hap2_h2tg000487l_331508-331747:.	AC_1713_89780#2#h2tg000487l	331508	331747	0	0	NA	NA	EXON2	Not_core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	AC_1713_89780#2	AC
AC_1713_89780_hap2_h2tg000487l_436815-437091:.	AC_1713_89780_hap2_h2tg000487l_436815-437091:.	AC_1713_89780#2#h2tg000487l	436815	437091	2	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AC_1713_89780#2	AC
AC_1873_10093_hap1_h1tg000187l_358055-358331:.	AC_1873_10093_hap1_h1tg000187l_358055-358331:.	AC_1873_10093#1#h1tg000187l	358055	358331	2	1	2	0	EXON3	Not_core	Potential_pseudogene	MINIPROT_ANNOTATION	AC_1873_10093#1	AC
AC_1873_10093_hap1_h1tg000187l_398406-398672:._AC_1873_10093_hap1_h1tg000187l_399815-400092:.	AC_1873_10093_hap1_h1tg000187l_398406-398672:.	AC_1873_10093#1#h1tg000187l	398406	398672	0	0	0	0	EXON2	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1873_10093#1	AC
AC_1873_10093_hap1_h1tg000187l_398406-398672:._AC_1873_10093_hap1_h1tg000187l_399815-400092:.	AC_1873_10093_hap1_h1tg000187l_399815-400092:.	AC_1873_10093#1#h1tg000187l	399815	400092	0	0	0	0	EXON3	Not_core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1873_10093#1	AC
AC_1873_10093_hap1_h1tg000187l_406354-406593:.	AC_1873_10093_hap1_h1tg000187l_406354-406593:.	AC_1873_10093#1#h1tg000187l	406354	406593	0	0	NA	NA	EXON2	Not_core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	AC_1873_10093#1	AC
AC_1873_10093_hap1_h1tg000187l_511687-511963:.	AC_1873_10093_hap1_h1tg000187l_511687-511963:.	AC_1873_10093#1#h1tg000187l	511687	511963	2	1	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AC_1873_10093#1	AC
AC_1873_10093_hap1_h1tg000369l_14458-14724:._AC_1873_10093_hap1_h1tg000369l_15775-16052:.	AC_1873_10093_hap1_h1tg000369l_14458-14724:.	AC_1873_10093#1#h1tg000369l	14458	14724	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1873_10093#1	AC
AC_1873_10093_hap1_h1tg000369l_14458-14724:._AC_1873_10093_hap1_h1tg000369l_15775-16052:.	AC_1873_10093_hap1_h1tg000369l_15775-16052:.	AC_1873_10093#1#h1tg000369l	15775	16052	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1873_10093#1	AC
AC_1873_10093_hap1_h1tg000369l_44283-44549:._AC_1873_10093_hap1_h1tg000369l_45963-46240:.	AC_1873_10093_hap1_h1tg000369l_44283-44549:.	AC_1873_10093#1#h1tg000369l	44283	44549	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1873_10093#1	AC
AC_1873_10093_hap1_h1tg000369l_44283-44549:._AC_1873_10093_hap1_h1tg000369l_45963-46240:.	AC_1873_10093_hap1_h1tg000369l_45963-46240:.	AC_1873_10093#1#h1tg000369l	45963	46240	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1873_10093#1	AC
AC_1873_10093_hap1_h1tg000369l_124460-124737:-_AC_1873_10093_hap1_h1tg000369l_125896-126162:-	AC_1873_10093_hap1_h1tg000369l_124460-124737:-	AC_1873_10093#1#h1tg000369l	124460	124737	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1873_10093#1	AC
AC_1873_10093_hap1_h1tg000369l_124460-124737:-_AC_1873_10093_hap1_h1tg000369l_125896-126162:-	AC_1873_10093_hap1_h1tg000369l_125896-126162:-	AC_1873_10093#1#h1tg000369l	125896	126162	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1873_10093#1	AC
AC_1873_10093_hap1_h1tg000369l_170599-170876:-_AC_1873_10093_hap1_h1tg000369l_172119-172385:-	AC_1873_10093_hap1_h1tg000369l_170599-170876:-	AC_1873_10093#1#h1tg000369l	170599	170876	0	0	0	0	EXON3	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1873_10093#1	AC
AC_1873_10093_hap1_h1tg000369l_170599-170876:-_AC_1873_10093_hap1_h1tg000369l_172119-172385:-	AC_1873_10093_hap1_h1tg000369l_172119-172385:-	AC_1873_10093#1#h1tg000369l	172119	172385	0	0	0	0	EXON2	Core	Potential_coding_gene	MINIPROT_ANNOTATION	AC_1873_10093#1	AC
AC_1873_10093_hap1_h1tg000520l_59438-59714:-_AC_1873_10093_hap1_h1tg000520l_59969-60229:-	AC_1873_10093_hap1_h1tg000520l_59438-59714:-	AC_1873_10093#1#h1tg000520l	59438	59714	2	0	NA	NA	EXON3	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AC_1873_10093#1	AC
AC_1873_10093_hap1_h1tg000520l_59438-59714:-_AC_1873_10093_hap1_h1tg000520l_59969-60229:-	AC_1873_10093_hap1_h1tg000520l_59969-60229:-	AC_1873_10093#1#h1tg000520l	59969	60229	0	0	NA	NA	EXON2	Not_core	Potential_pseudogene	NO_MINIPROT_ANNOTATION	AC_1873_10093#1	AC
AC_1873_10093_hap1_h1tg000520l_59969-60229:-_AC_1873_10093_hap2_h2tg000087l_35849-36109:.	AC_1873_10093_hap2_h2tg000087l_35849-36109:.	AC_1873_10093#2#h2tg000087l	35849	36109	0	0	NA	NA	EXON2	Not_core	Potential_coding_gene	NO_MINIPROT_ANNOTATION	AC_1873_10093#2	AC
